date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-25,,,,,,,,,47,30,50,47,30,50,47,30,50,1.68533339125
2020-02-26,,,,,,,,,47,30,50,93,60,100,93,60,100,1.68196682859
2020-02-27,,,,,,,,,47,30,50,140,90,150,140,90,150,1.68122050854
2020-02-28,,,,,,,,,47,30,50,187,120,200,187,120,200,1.68030838406
2020-02-29,,,,,,,,,47,30,50,233,150,250,233,150,250,1.67919339137
2020-03-01,,,,,,,,,47,30,50,280,180,300,280,180,300,1.67783003093
2020-03-02,,,,,,,,,47,30,50,327,210,350,327,210,350,1.67616234851
2020-03-03,,,,,,,,,47,30,50,373,240,400,373,240,400,1.67412137271
2020-03-04,,,,,,,,,47,30,50,420,270,450,420,270,450,1.67162183226
2020-03-05,,,,,,,,,124,83,140,544,353,590,544,353,590,1.66848174545
2020-03-06,,,,,,,,,123,83,140,667,436,730,667,436,730,1.66471227085
2020-03-07,,,,,,,,,129,87,147,797,523,877,797,523,877,1.66006579379
2020-03-08,,,,,,,,,141,96,163,938,619,1039,938,619,1039,1.65435104117
2020-03-09,,,,,,,,,166,114,195,1104,734,1234,1104,734,1234,1.64730592678
2020-03-10,,,,,,,,,205,143,245,1308,878,1479,1308,878,1479,1.63860240201
2020-03-11,,,,,,,,,234,165,285,1495,1013,1713,1542,1043,1763,1.62783370287
2020-03-12,,,,,,,,,258,184,320,1706,1168,1982,1799,1228,2082,1.6145112164
2020-03-13,,,,,,,,,285,206,361,1945,1345,2293,2084,1435,2443,1.59808209248
2020-03-14,,,,,,,,,317,233,411,2214,1548,2653,2401,1668,2853,1.57796728572
2020-03-15,,,,,,,,,355,257,472,2523,1775,3075,2756,1925,3325,1.5536440215
2020-03-16,,,,,,,,,392,279,536,2868,2024,3560,3148,2204,3860,1.52476032301
2020-03-17,,,,,,,,,427,303,599,3248,2298,4109,3575,2508,4459,1.49123931757
2020-03-18,,,,,,,,,460,328,663,3661,2597,4721,4035,2837,5121,1.4533285186
2020-03-19,,,,,,,,,492,347,726,4107,2914,5397,4527,3184,5847,1.4115697111
2020-03-20,1,1,,,,,,,525,368,788,4508,3199,6044,5052,3553,6634,1.36672323065
