date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-05,0,0,,,,,,,100,50,150,100,50,150,100,50,150,2.28836157063
2020-02-06,0,0,,,,,,,100,50,150,201,99,300,200,100,300,2.28815908021
2020-02-07,0,0,,,,,,,100,50,150,301,150,450,300,150,450,2.28811415812
2020-02-08,0,0,,,,,,,100,50,150,402,199,600,400,200,600,2.28805925386
2020-02-09,0,0,,,,,,,248,114,386,650,332,968,648,314,986,2.28799214288
2020-02-10,0,0,,,,,,,248,114,386,898,452,1348,896,428,1372,2.28791010238
2020-02-11,0,0,,,,,,,248,114,386,1146,570,1730,1144,542,1758,2.28780979881
2020-02-12,0,0,,,,,,,248,114,386,1395,687,2113,1392,656,2144,2.28768714958
2020-02-13,0,0,,,,,,,398,190,610,1792,899,2701,1790,846,2754,2.28753715295
2020-02-14,0,0,,,,,,,552,284,835,2345,1190,3530,2342,1130,3589,2.28733807378
2020-02-15,0,0,,,,,,,748,417,1100,3093,1629,4608,3090,1547,4689,2.2871116569
2020-02-16,0,0,,,,,,,1393,783,1898,4486,2517,6494,4483,2330,6587,2.28683060749
2020-02-17,0,0,,,,,,,2199,1360,3001,6685,3966,9417,6682,3690,9588,2.2864880515
2020-02-18,0,0,,,,,,,2538,1569,3492,9223,5564,12883,9220,5259,13080,2.28606959057
2020-02-19,0,0,,,,,,,3019,1947,4075,12242,7542,16925,12239,7206,17155,2.28555765034
2020-02-20,0,0,,,,,,,3123,2016,4215,15264,9512,20983,15362,9222,21370,2.28493018094
2020-02-21,0,0,,,,,,,3552,2292,4723,18716,11773,25533,18914,11514,26093,2.28416018787
2020-02-22,0,0,,,,,,,4470,2936,5912,23086,14692,31261,23384,14450,32005,2.28321642159
2020-02-23,0,0,,,,,,,5306,3539,6952,28292,18239,38020,28690,17989,38957,2.28205975819
