date,fips,county,state,total_cases,daily_positive_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-23,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-24,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-25,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-26,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-27,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-28,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-29,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-30,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-01-31,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-01,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-02,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-03,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-04,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-05,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-06,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-07,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-08,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-09,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-10,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-11,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
2020-02-12,53001,Adams,WA,0,,,,,,,,,,,,,,,,,,,
