date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-17,,,,,,,,,73,38,106,73,38,106,73,38,106,2.57266094531,2.2,3
2020-02-18,,,,,,,,,73,38,106,147,76,212,147,76,212,2.57245141182,2.19973059096,2.9999877992
2020-02-19,,,,,,,,,73,38,106,220,114,318,220,114,318,2.57235765754,2.19958579447,2.99997561379
2020-02-20,,,,,,,,,73,38,106,294,152,424,294,152,424,2.57222155369,2.19937870785,2.99995591796
2020-02-21,,,,,,,,,73,38,106,367,190,530,367,190,530,2.5720236688,2.19908650671,2.99992689259
2020-02-22,,,,,,,,,73,38,106,440,228,636,440,228,636,2.57173549087,2.19871835826,2.99988091271
2020-02-23,,,,,,,,,73,38,106,514,266,742,514,266,742,2.57131511115,2.19814700851,2.99981481148
2020-02-24,,,,,,,,,73,38,106,587,304,848,587,304,848,2.57070083799,2.19730841847,2.99971303394
2020-02-25,,,,,,,,,73,38,106,660,342,954,660,342,954,2.56980176136,2.19612076832,2.99955649975
2020-02-26,,,,,,,,,261,131,396,921,473,1350,921,473,1350,2.56845861095,2.19407229501,2.99929662112
2020-02-27,,,,,,,,,260,131,395,1182,605,1744,1182,605,1744,2.566521296,2.19098221125,2.99890299139
2020-02-28,,,,,,,,,283,142,435,1465,747,2179,1465,747,2179,2.56366928387,2.18665723765,2.99822946398
2020-02-29,,,,,,,,,330,163,514,1795,911,2692,1795,911,2692,2.55948595699,2.18008485726,2.99710456412
2020-03-01,,,,,,,,,428,205,679,2223,1116,3371,2223,1116,3371,2.55335349266,2.17029425511,2.99520034721
2020-03-02,,,,,,,,,582,274,942,2805,1391,4313,2805,1391,4313,2.54438733701,2.15576995252,2.99251654238
2020-03-03,,,,,,,,,710,332,1166,3441,1686,5372,3515,1724,5478,2.53134664964,2.13398112454,2.98810405664
2020-03-04,,,,,,,,,837,385,1399,4205,2033,6664,4352,2109,6876,2.51255068883,2.10302468698,2.98025273544
2020-03-05,,,,,,,,,1002,454,1704,5134,2450,8262,5354,2564,8580,2.48584467,2.04850025858,2.96689417646
2020-03-06,,,,,,,,,1213,539,2102,6273,2951,10258,6567,3103,10682,2.44868157372,1.96928209627,2.9447466216
2020-03-07,,,,,,,,,1474,654,2627,7674,3567,12778,8041,3757,13308,2.39842626438,1.86171574421,2.90842605283
2020-03-08,,,,,,,,,1748,772,3177,9349,4302,15849,9789,4530,16485,2.33290668003,1.7270000792,2.84991991495
2020-03-09,,,,,,,,,2030,898,3740,11306,5162,19482,11820,5428,20224,2.25104824657,1.5754735176,2.76872556254
2020-03-10,,,,,,,,,2328,1042,4350,13561,6166,23726,14148,6470,24574,2.15327584514,1.47022850176,2.7372480688
2020-03-11,,,,,,,,,2640,1147,4996,16128,7276,28616,16789,7618,29570,2.04150684569,1.34382286633,2.68341505821
2020-03-12,1,1,,,,,,,2955,1210,5599,18822,8354,33819,19743,8828,35168,1.91890381891,1.2233695384,2.60848015786
2020-03-13,1,2,,,,,,,3246,1303,6409,21808,9526,39833,22989,10131,41577,1.78959476911,1.12006861293,2.49638500847
2020-03-14,1,3,,,,,,,3497,1300,7117,25021,10684,46515,26486,11432,48693,1.65832217087,1.04901966064,2.40788571117
2020-03-15,1,4,,,,,,,3702,1290,7670,28392,11811,53671,30188,12722,56363,1.52992527486,0.996684777788,2.29249827727
2020-03-16,0,4,,,,,,,3859,1285,8574,31823,12891,61566,34046,14008,64936,1.40877973697,0.958843974455,2.13199122283
2020-03-17,0,4,,,,,,,3965,1284,8902,35206,13901,69526,38011,15292,73838,1.29840356082,0.937655828693,1.98100421295
2020-03-18,3,7,,,,,,,4019,1283,9259,38515,14851,77619,42030,16576,83097,1.20128399294,0.915921839726,1.8338921296
2020-03-19,2,9,,,,,,,4024,1274,9421,41702,15741,85642,46054,17850,92517,1.11884130781,0.891743897378,1.65975220598
2020-03-20,2,11,,,,,,,3989,1265,9410,44688,16551,93348,50043,19116,101927,1.05142704898,0.869586149391,1.49286660173
2020-03-21,4,15,,,,,,,3925,1255,9239,47401,17268,100485,53968,20372,111166,0.99835424721,0.844820077085,1.33766581322
2020-03-22,2,17,,,,,,,3844,1242,9016,49771,17857,106874,57812,21615,120181,0.958058666641,0.828559255509,1.20837722134
2020-03-23,0,17,,,,,,,3751,1225,8695,51773,18310,112392,61562,22840,128876,0.928438035542,0.8182687121,1.11148964728
2020-03-24,2,19,,,,,,,3651,1206,8374,53394,18618,117026,65213,24047,137250,0.907260971596,0.812062847795,1.04091213741
2020-03-25,2,21,,,,,,,3548,1201,8038,54613,18778,120714,68762,25248,145287,0.892487550826,0.804675919194,0.992039806655
2020-03-26,4,25,,,,,,,3445,1190,7711,55418,18821,123428,72206,26439,152998,0.88243226566,0.787616097384,0.966724176752
2020-03-27,1,26,,,,,,,3343,1174,7399,55805,18785,125228,75549,27614,160396,0.875795493987,0.77538473671,0.96371642908
2020-03-28,3,29,,,,,,,3243,1171,7095,55803,18653,125915,78792,28785,167491,0.871621642653,0.768515243977,0.964323618482
2020-03-29,2,31,,,,,,,3147,1167,6787,55453,18521,125584,81939,29953,174277,0.869230963056,0.764336687861,0.965881988096
